Date,Time,Number of tweets,Additive score,Mean score,Standard deviation score,Number of positive,Percentage of positive
2022-05-15,0:45,372,7,0.0449986979540597,0.2124645144040863,33,0.0887096774193548
2022-05-15,1:0,344,14,0.0593960553727134,0.244535137885956,38,0.1104651162790697
2022-05-15,1:15,286,6,0.0440065705842644,0.2225296881277118,24,0.0839160839160839
2022-05-15,1:30,220,6,0.0515098063656213,0.2198319880482639,21,0.0954545454545454
2022-05-15,1:45,149,10,0.0888610447994464,0.2285534690340286,20,0.1342281879194631
2022-05-15,2:0,75,8,0.1294274986659487,0.2479138318163987,15,0.2
2022-05-15,2:15,64,2,0.0451747038750909,0.2670934394838232,5,0.078125
2022-05-15,2:30,61,4,0.0628785230448377,0.3433011918672538,10,0.1639344262295081
2022-05-15,2:45,41,1,0.0466568421049997,0.2610249948759912,4,0.0975609756097561
2022-05-15,3:0,43,3,0.0775030431835803,0.3389612950517776,8,0.1860465116279069
2022-05-15,3:15,52,-1,0.0343994187334409,0.2898057551012793,7,0.1346153846153846
2022-05-15,3:30,40,4,0.0937610633089207,0.2930345095899739,6,0.15
2022-05-15,3:45,40,5,0.1469263548846356,0.2970191399612251,10,0.25
2022-05-15,4:0,50,4,0.1159587754122912,0.2273380317876581,8,0.16
2022-05-15,4:15,52,6,0.123354810800475,0.2543518428253725,10,0.1923076923076923
2022-05-15,4:30,41,5,0.1298952074607879,0.2409315780926157,9,0.2195121951219512
2022-05-15,4:45,63,1,0.0550476791011908,0.2883016684766335,5,0.0793650793650793
2022-05-15,5:0,55,6,0.1534714628349651,0.2382618241067793,11,0.2
2022-05-15,5:15,62,8,0.1363336646764148,0.2781566053035676,12,0.1935483870967742
2022-05-15,5:30,41,7,0.1768628937510273,0.2812750086612302,9,0.2195121951219512
2022-05-15,5:45,70,7,0.1532205378769764,0.3429391202362582,21,0.3
2022-05-15,6:0,67,4,0.1054479900344427,0.3519507944450427,16,0.2388059701492537
2022-05-15,6:15,62,5,0.1119464156743619,0.2955877882153735,13,0.2096774193548387
2022-05-15,6:30,57,3,0.0733574494850217,0.3874751649960544,12,0.2105263157894736
2022-05-15,6:45,50,3,0.0958959140721708,0.2662607003571767,6,0.12
2022-05-15,7:0,67,7,0.1293730367002869,0.2711516812736794,15,0.2238805970149253
2022-05-15,7:15,76,-1,0.0386292220975615,0.2346852643555197,8,0.1052631578947368
2022-05-15,7:30,57,8,0.1638325095144018,0.3653863196316845,14,0.2456140350877192
2022-05-15,7:45,72,7,0.1152894408118704,0.3757398685627222,16,0.2222222222222222
2022-05-15,8:0,80,2,0.0567948856798466,0.3544186676170053,12,0.15
2022-05-15,8:15,89,3,0.0693775731651635,0.3456094329005276,15,0.1685393258426966
2022-05-15,8:30,65,4,0.0835857421804506,0.3549675842720061,15,0.2307692307692307
2022-05-15,8:45,84,12,0.1411825027372244,0.3791093907190298,24,0.2857142857142857
2022-05-15,9:0,75,10,0.1440662234586974,0.360087884675204,23,0.3066666666666666
2022-05-15,9:15,73,7,0.0995617064532556,0.2971124149476594,18,0.2465753424657534
2022-05-15,9:30,74,6,0.1010312847289684,0.4068338385479505,15,0.2027027027027027
2022-05-15,9:45,76,7,0.1237639597016631,0.3190913507388517,17,0.2236842105263158
2022-05-15,10:0,83,4,0.0706481285595211,0.3143236210980183,11,0.1325301204819277
2022-05-15,10:15,91,10,0.1032030800060665,0.2749752531907695,15,0.1648351648351648
2022-05-15,10:30,51,-1,0.0206219242136998,0.2996347117935786,6,0.1176470588235294
2022-05-15,10:45,57,4,0.1086968701790299,0.2926504236818805,10,0.175438596491228
2022-05-15,11:0,97,3,0.0792995214596698,0.2013193759407132,9,0.0927835051546391
2022-05-15,11:15,91,3,0.0783543617536242,0.2774196406443481,13,0.1428571428571428
2022-05-15,11:30,64,7,0.1396228931043879,0.283399497909924,15,0.234375
2022-05-15,11:45,66,0,0.051178752437629,0.3311167456201258,12,0.1818181818181818
2022-05-15,12:0,104,6,0.0956276011420413,0.2830173788133782,17,0.1634615384615384
2022-05-15,12:15,97,8,0.1014423081459304,0.2044455050740401,16,0.1649484536082474
2022-05-15,12:30,74,6,0.1158531665223071,0.2582890001589905,15,0.2027027027027027
2022-05-15,12:45,89,7,0.1053761166802952,0.2874243371339635,14,0.1573033707865168
2022-05-15,13:0,75,2,0.0745023279140393,0.283762459832425,10,0.1333333333333333
2022-05-15,13:15,85,9,0.1272265819613547,0.2849280405153883,15,0.1764705882352941
2022-05-15,13:30,82,4,0.0932126630767725,0.2920308180872273,15,0.1829268292682926
2022-05-15,13:45,84,5,0.0974308555845969,0.2353520816303635,9,0.1071428571428571
2022-05-15,14:0,92,6,0.1110493159225291,0.2754568959596519,17,0.1847826086956521
2022-05-15,14:15,17,1,0.1004418231930364,0.2721605631667512,5,0.2941176470588235
2022-05-15,14:30,14,1,0.0809582529057349,0.3797010501675214,2,0.1428571428571428
2022-05-15,14:45,92,9,0.1257567678061921,0.3237680614516744,19,0.2065217391304347
2022-05-15,15:0,93,8,0.1033070445691625,0.29242004735221,18,0.1935483870967742
2022-05-15,15:15,146,13,0.0985064166087708,0.2937472652830481,27,0.184931506849315
2022-05-15,15:30,94,12,0.1498511635965885,0.3061515383550768,22,0.2340425531914893
2022-05-15,15:45,8,0,0.0062260730192065,0.0298327950675148,0,0.0
2022-05-15,16:0,111,9,0.0820424788891597,0.2717785443529444,19,0.1711711711711711
2022-05-15,16:15,108,5,0.0826429160467038,0.3121787831831326,16,0.1481481481481481
2022-05-15,16:30,66,2,0.0771445863964882,0.2634284763170325,9,0.1363636363636363
2022-05-15,16:45,101,10,0.1245915655710614,0.3128231759462052,24,0.2376237623762376
2022-05-15,17:0,90,7,0.0905904076631284,0.3285292256292164,16,0.1777777777777777
2022-05-15,17:15,93,9,0.1253638914085283,0.3377956402736239,20,0.2150537634408602
2022-05-15,17:30,78,1,0.0636387950895975,0.3082973648687824,16,0.2051282051282051
2022-05-15,17:45,89,8,0.1062104398949762,0.2867351662374627,20,0.2247191011235955
2022-05-15,18:0,96,5,0.0913055463752243,0.2189506217977853,14,0.1458333333333333
2022-05-15,18:15,107,6,0.1029305557903146,0.2471454457544372,17,0.1588785046728972
2022-05-15,18:30,70,-2,0.0067142029825065,0.2824750006573799,5,0.0714285714285714
2022-05-15,18:45,95,11,0.1314100526028165,0.2901622567941064,18,0.1894736842105263
2022-05-15,19:0,76,5,0.118220726493746,0.2610957048006799,17,0.2236842105263158
2022-05-15,19:15,94,7,0.1020168533469451,0.2363083140346305,12,0.1276595744680851
2022-05-15,19:30,74,3,0.0807906834194688,0.2543418277270304,10,0.1351351351351351
2022-05-15,19:45,78,2,0.0695258771332028,0.1509261311771262,7,0.0897435897435897
2022-05-15,20:0,85,6,0.0755487574483541,0.2985381868735429,12,0.1411764705882353
2022-05-15,20:15,102,8,0.1123623940865417,0.2467579669326359,12,0.1176470588235294
2022-05-15,20:30,80,4,0.0833001623628661,0.1637437309764262,8,0.1
2022-05-15,20:45,97,-4,0.0318227187663163,0.2085244110967718,7,0.0721649484536082
2022-05-15,21:0,85,8,0.121279555778293,0.2341273274080538,16,0.188235294117647
2022-05-15,21:15,78,5,0.1193722106444721,0.2362401509475219,14,0.1794871794871795
2022-05-15,21:30,61,3,0.0899857465009831,0.3271030059597128,10,0.1639344262295081
2022-05-15,21:45,61,4,0.0916476761311537,0.2055432808732286,7,0.1147540983606557
2022-05-15,22:0,76,2,0.0420676075338729,0.2681249311397897,8,0.1052631578947368
2022-05-15,22:15,83,4,0.0556533786142805,0.2498746972904785,8,0.0963855421686747
2022-05-15,22:30,54,5,0.1130072421704729,0.2698752667979496,11,0.2037037037037037
2022-05-15,22:45,61,1,0.0547543662813965,0.2007817253423109,4,0.0655737704918032
2022-05-15,23:0,56,4,0.0810542363989433,0.2261205546922585,5,0.0892857142857142
2022-05-15,23:15,78,1,0.0318899715605836,0.3007009035124872,8,0.1025641025641025
2022-05-15,23:45,59,0,0.0156640712234933,0.2153198573737022,3,0.0508474576271186
2022-05-16,0:0,55,0,0.0242607107724655,0.1856448282860383,5,0.0909090909090909
2022-05-16,0:15,490,17,0.0537800865456918,0.2379030657526009,48,0.0979591836734693
2022-05-16,0:30,418,18,0.0591889383632279,0.2465465803252581,42,0.1004784688995215
2022-05-16,0:45,364,9,0.0431424113819478,0.2513995317808886,36,0.0989010989010989
2022-05-16,1:0,311,5,0.0313424058153722,0.2550432132493213,30,0.0964630225080385
2022-05-16,1:15,267,3,0.0357660843662861,0.2484785493332988,26,0.097378277153558
2022-05-16,1:30,197,8,0.0559983125173954,0.222756787295086,19,0.0964467005076142
2022-05-16,1:45,147,13,0.100725320912264,0.2667857023510053,29,0.1972789115646258
2022-05-16,2:0,83,4,0.0992270694394786,0.2213660642539412,14,0.1686746987951807
2022-05-16,2:15,71,2,0.0668417141300586,0.1762143421218426,8,0.1126760563380281
2022-05-16,2:30,59,-1,0.0118849997771746,0.2410722458040057,5,0.0847457627118644
2022-05-16,2:45,56,4,0.1134492579065928,0.2262405482390879,12,0.2142857142857142
2022-05-16,3:0,71,8,0.1449282281363094,0.3060050596877304,20,0.2816901408450704
2022-05-16,3:15,69,2,0.0601437746790116,0.1994865007872417,8,0.1159420289855072
2022-05-16,3:30,60,-1,0.0285301842416326,0.1792194457144002,4,0.0666666666666666
2022-05-16,3:45,82,19,0.2180133063357505,0.3341930424916404,25,0.3048780487804878
2022-05-16,4:0,68,3,0.081625903621042,0.3141219001265379,12,0.1764705882352941
2022-05-16,4:15,73,6,0.092631109052478,0.2861040589067979,12,0.1643835616438356
2022-05-16,4:30,63,2,0.0797485574961654,0.2376383938604991,7,0.1111111111111111
2022-05-16,4:45,68,9,0.1455213788225699,0.2705344751856398,15,0.2205882352941176
2022-05-16,5:0,72,3,0.0800432375722771,0.296777098498795,12,0.1666666666666666
2022-05-16,5:15,77,3,0.0697089333038825,0.2215388632916649,9,0.1168831168831168
2022-05-16,5:30,61,7,0.1190052268049511,0.313076339245721,11,0.180327868852459
2022-05-16,5:45,64,10,0.1660874640729162,0.3350653420979474,16,0.25
2022-05-16,6:0,66,3,0.0702327194299097,0.2719006798087328,8,0.1212121212121212
2022-05-16,6:15,86,-1,0.0420639415997145,0.3438829128577162,13,0.1511627906976744
2022-05-16,6:30,64,4,0.097834924745257,0.3107355600282523,13,0.203125
2022-05-16,6:45,75,10,0.1366875240579247,0.3475233291099734,17,0.2266666666666666
2022-05-16,7:0,96,2,0.0509052515117218,0.283193176531536,12,0.125
2022-05-16,7:15,88,4,0.0605602127563377,0.2767674180015709,12,0.1363636363636363
2022-05-16,7:30,79,14,0.1899089906541512,0.296506232820642,24,0.3037974683544304
2022-05-16,7:45,58,8,0.1392148990617615,0.2958127639566229,15,0.2586206896551724
2022-05-16,8:0,91,1,0.0286037065088748,0.2665140109388866,11,0.1208791208791208
2022-05-16,8:15,55,1,0.0567172931422564,0.2451107509117674,5,0.0909090909090909
2022-05-16,8:30,49,4,0.1177797915642054,0.2206157489153362,8,0.1632653061224489
2022-05-16,8:45,74,6,0.1174791450738101,0.2229481280146598,14,0.1891891891891892
2022-05-16,9:0,62,2,0.0785720101707885,0.2427025529612956,11,0.1774193548387097
2022-05-16,9:15,84,7,0.0667510375524649,0.2413022608295286,9,0.1071428571428571
2022-05-16,9:30,54,0,0.0428769122464237,0.3204067643882946,8,0.1481481481481481
2022-05-16,9:45,77,8,0.1438966166869096,0.2743481911924189,19,0.2467532467532467
2022-05-16,10:0,82,5,0.0734114829030614,0.2869517177349622,9,0.1097560975609756
2022-05-16,10:15,121,5,0.0664566579498042,0.2276842229008725,18,0.1487603305785124
2022-05-16,10:30,59,5,0.1093659979701673,0.2444908704230259,11,0.1864406779661017
2022-05-16,10:45,77,10,0.1471588249838391,0.2672830467522944,18,0.2337662337662337
2022-05-16,11:0,82,7,0.1224543233118133,0.2160222130451962,17,0.2073170731707317
2022-05-16,11:15,81,7,0.1047894642400888,0.245183055213002,11,0.1358024691358024
2022-05-16,11:30,72,10,0.1474398819393375,0.3407895000354005,19,0.2638888888888889
2022-05-16,11:45,101,12,0.1239486230620284,0.2421131674809374,16,0.1584158415841584
2022-05-16,12:0,93,3,0.0674645557338672,0.2294515514480342,14,0.1505376344086021
2022-05-16,12:15,99,1,0.0561110699464651,0.2681853691472939,14,0.1414141414141414
2022-05-16,12:30,110,13,0.1386344082187861,0.352663810908235,27,0.2454545454545454
2022-05-16,12:45,98,21,0.200635802832299,0.3236455264941142,27,0.2755102040816326
2022-05-16,13:0,104,6,0.0964737750115231,0.2818503612707808,23,0.2211538461538461
2022-05-16,13:15,123,18,0.1300053384298898,0.369884895968667,30,0.2439024390243902
2022-05-16,13:30,123,42,0.3042808974131457,0.3717538521286329,57,0.4634146341463415
2022-05-16,13:45,78,5,0.0888047213904941,0.1892976459115884,13,0.1666666666666666
2022-05-16,14:0,148,11,0.1248205593013129,0.2226821030307614,29,0.1959459459459459
2022-05-16,14:15,123,8,0.0923668628338936,0.2346476421779904,21,0.1707317073170731
2022-05-16,14:30,78,14,0.1799438617204148,0.2732730231823672,21,0.2692307692307692
2022-05-16,14:45,99,11,0.1042431766741128,0.3086401921641041,18,0.1818181818181818
2022-05-16,15:0,109,9,0.101880009790216,0.2440448297691361,17,0.1559633027522936
2022-05-16,15:15,96,7,0.0900293781111637,0.323208625202376,17,0.1770833333333333
2022-05-16,15:30,118,15,0.1460614525989266,0.3017079054293728,27,0.2288135593220339
2022-05-16,15:45,118,17,0.1559860983318886,0.262755518883889,24,0.2033898305084746
2022-05-16,16:0,129,9,0.0587211694034148,0.3171121065840431,24,0.1860465116279069
2022-05-16,16:15,119,13,0.1221170809292117,0.3003679115810996,26,0.2184873949579832
2022-05-16,16:30,75,8,0.094272076357156,0.294615329881063,13,0.1733333333333333
2022-05-16,16:45,103,9,0.1089946132207524,0.2413474265000453,19,0.1844660194174757
2022-05-16,17:0,117,12,0.138672003442915,0.2247433941444195,25,0.2136752136752136
2022-05-16,17:15,140,7,0.0884049492688583,0.255070331947609,23,0.1642857142857142
2022-05-16,17:30,136,14,0.1425595313947483,0.2807869896927775,35,0.2573529411764705
2022-05-16,17:45,165,16,0.1524385861346893,0.2160009603911117,37,0.2242424242424242
2022-05-16,18:0,143,11,0.1298197736162562,0.22621616781303,30,0.2097902097902098
2022-05-16,18:15,121,13,0.1376848788931965,0.2618788890080065,26,0.2148760330578512
2022-05-16,18:30,15,-1,0.0225952696676055,0.2757007004602674,2,0.1333333333333333
2022-05-16,18:45,9,0,0.0761840730491611,0.0643639623137937,0,0.0
2022-05-16,19:0,13,1,0.1526175025277412,0.2383846362548964,3,0.2307692307692307
2022-05-16,19:15,49,3,0.1023354018582221,0.189152685533739,7,0.1428571428571428
2022-05-16,19:30,80,5,0.0908761100145056,0.2275772281377741,13,0.1625
2022-05-16,19:45,78,6,0.1126412790244779,0.2421705766848335,15,0.1923076923076923
2022-05-16,20:15,81,2,0.0526386929537963,0.2128691345591157,7,0.0864197530864197
2022-05-16,20:30,80,4,0.0931851366884075,0.1551931643374169,11,0.1375
2022-05-16,20:45,61,0,0.057899943049081,0.1708628075417986,4,0.0655737704918032
2022-05-16,21:0,82,0,0.0442952785368372,0.2127440423441109,4,0.048780487804878
2022-05-16,21:15,100,1,0.0493945437576621,0.2340599517251736,10,0.1
2022-05-16,21:30,69,3,0.0690610448127963,0.2339557023926435,8,0.1159420289855072
2022-05-16,21:45,74,3,0.0605838510547638,0.2000796756907266,6,0.081081081081081
2022-05-16,22:0,56,2,0.089678034859909,0.190617250706322,7,0.125
2022-05-16,22:15,76,3,0.0623233942682609,0.2499521050530064,8,0.1052631578947368
2022-05-16,22:30,65,-1,0.0018484453885601,0.1918695815109415,2,0.0307692307692307
2022-05-16,22:45,62,5,0.0801468273519628,0.2049482858375204,7,0.1129032258064516
2022-05-16,23:0,64,2,0.0649827974048093,0.2516349316687655,7,0.109375
2022-05-16,23:15,76,2,0.0616526043005777,0.1743409234576203,6,0.0789473684210526
2022-05-16,23:30,58,4,0.1083528090846435,0.2197536695074886,7,0.1206896551724138
2022-05-16,23:45,62,4,0.1126844470479315,0.2592486526983223,12,0.1935483870967742
2022-05-17,0:0,54,3,0.0731708185436825,0.1858388752620136,5,0.0925925925925925
2022-05-17,0:15,488,22,0.070705665111328,0.2194444276985461,51,0.1045081967213114
2022-05-17,0:30,412,23,0.0854035011442938,0.2170608546484658,50,0.1213592233009708
2022-05-17,0:45,362,19,0.0850457922267362,0.2169091808941071,44,0.1215469613259668
2022-05-17,1:0,316,19,0.0917767027490241,0.2127975342430786,38,0.120253164556962
2022-05-17,1:15,272,17,0.0891770284164094,0.2389442775820278,37,0.1360294117647058
2022-05-17,1:30,208,12,0.0863956930406857,0.2184397625956609,29,0.1394230769230769
2022-05-17,1:45,152,15,0.1267719516487743,0.266795773938118,33,0.2171052631578947
2022-05-17,2:0,85,3,0.0849810842424631,0.189449801026746,13,0.1529411764705882
2022-05-17,2:15,73,8,0.1029968120935947,0.2837202775876539,16,0.2191780821917808
2022-05-17,2:30,80,14,0.1611872393637895,0.3117709600508608,22,0.275
2022-05-17,2:45,48,8,0.1527158560444756,0.2767579526100681,9,0.1875
2022-05-17,3:0,11,2,0.1532424358143047,0.2830135752650106,2,0.1818181818181818
2022-05-17,3:15,30,2,0.1057833010951678,0.2229457146417041,3,0.1
2022-05-17,3:30,63,4,0.0947151897061202,0.2362487403176796,11,0.1746031746031746
2022-05-17,3:45,58,7,0.1495370439912096,0.2468541892869807,14,0.2413793103448276
2022-05-17,4:0,68,4,0.0538492988904609,0.2330715334422665,9,0.1323529411764706
2022-05-17,4:15,36,1,0.0856213742711891,0.2503832502225894,4,0.1111111111111111
2022-05-17,4:30,51,8,0.1823450423704058,0.2499811184043734,16,0.3137254901960784
2022-05-17,4:45,62,1,0.05107116859947,0.1911177941597259,6,0.0967741935483871
2022-05-17,5:0,72,9,0.1342152959098004,0.2685400015566358,12,0.1666666666666666
2022-05-17,5:15,83,12,0.1378078811846853,0.2438124864503459,15,0.180722891566265
2022-05-17,5:30,56,6,0.1432826231300298,0.2427104941911987,15,0.2678571428571428
2022-05-17,5:45,4,0,0.0124699175357818,0.2536854280143101,1,0.25
2022-05-17,6:0,39,0,0.0463523081121727,0.1962134879512616,4,0.1025641025641025
2022-05-17,6:15,80,10,0.1345663371437694,0.2865044042969702,15,0.1875
2022-05-17,6:30,85,8,0.1311028313549126,0.2654579949506479,18,0.2117647058823529
2022-05-17,6:45,88,12,0.1380873265337537,0.3083362472624175,20,0.2272727272727272
2022-05-17,7:0,79,5,0.0931695236682986,0.2018676100199034,11,0.1392405063291139
2022-05-17,7:15,97,6,0.1051789594516542,0.2660575761627049,19,0.1958762886597938
2022-05-17,7:30,53,3,0.0861826350314999,0.2380814210823187,7,0.1320754716981132
2022-05-17,7:45,62,3,0.0806782675997143,0.224892365448017,7,0.1129032258064516
2022-05-17,8:0,79,0,0.0447598765073697,0.3011343064963426,13,0.1645569620253164
2022-05-17,8:15,88,7,0.0980541555644859,0.2308133386558828,17,0.1931818181818181
2022-05-17,8:30,85,9,0.1376197438358384,0.2552716424470704,19,0.2235294117647059
2022-05-17,8:45,74,11,0.1596296995727194,0.2400167060065577,18,0.2432432432432432
2022-05-17,9:0,7,-1,-0.0864668529746787,0.417552647102383,1,0.1428571428571428
2022-05-17,9:15,97,16,0.1936618330379583,0.2758505082602067,27,0.2783505154639175
2022-05-17,9:30,35,3,0.1155223708732852,0.2681362170702241,8,0.2285714285714285
2022-05-17,9:45,77,8,0.1406288470758439,0.2341912053466802,21,0.2727272727272727
2022-05-17,10:0,68,5,0.1062477203565375,0.2509476673865876,10,0.1470588235294117
2022-05-17,10:15,98,2,0.0665224440804473,0.2189067926214411,11,0.1122448979591836
2022-05-17,10:30,62,5,0.094948852802777,0.2799753961700137,9,0.1451612903225806
2022-05-17,10:45,56,6,0.120227798952588,0.2876049364968175,10,0.1785714285714285
2022-05-17,11:0,101,0,0.0590334382267798,0.2079508863950456,11,0.1089108910891089
2022-05-17,11:15,84,2,0.0615726496492113,0.2646244132195323,13,0.1547619047619047
2022-05-17,11:30,69,3,0.0997177202295026,0.1964120144660455,11,0.1594202898550724
2022-05-17,11:45,94,11,0.132979823008893,0.2594667431476271,18,0.1914893617021276
2022-05-17,12:0,98,7,0.1077837791075283,0.26678084088111,20,0.2040816326530612
2022-05-17,12:15,106,15,0.1547309463219892,0.2673324498989797,25,0.2358490566037736
2022-05-17,12:30,85,3,0.0598827396081212,0.271846797158804,10,0.1176470588235294
2022-05-17,12:45,83,10,0.1287780197685113,0.3334768771314992,19,0.2289156626506024
2022-05-17,13:0,135,11,0.1043174666766491,0.2838735209427203,29,0.2148148148148148
2022-05-17,13:15,105,8,0.094305691792674,0.2758889072841363,16,0.1523809523809524
2022-05-17,13:30,106,12,0.1075550239041166,0.2814656423794718,20,0.1886792452830188
